activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
active,7022348,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CCc1ccc(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)cc1,,,CHEMBL1201862,,,,CHEMBL3183391,,CHEMBL3183391,,0,http://www.openphacts.org/units/Nanomolar,1250834,,7,1,,,IC50,nM,,22920.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,22.92
active,7022349,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)c1ccc(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)cc1,,,CHEMBL1201862,,,,CHEMBL3182716,,CHEMBL3182716,,0,http://www.openphacts.org/units/Nanomolar,1225922,,7,1,,,IC50,nM,,25470.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,25.47
active,7022350,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(NC(S)=NNc2ccc([N+](=O)[O-])cc2S(=O)(=O)Nc2ccccc2C(=O)O)cc1C,,,CHEMBL1201862,,,,CHEMBL1336283,,CHEMBL1336283,,0,http://www.openphacts.org/units/Nanomolar,1037629,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
active,7022351,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,C/C(CC(c1ccccc1)c1c(O)oc2ccccc2c1=O)=N\Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],,,CHEMBL1201862,,,,CHEMBL2007419,,CHEMBL2007419,,0,http://www.openphacts.org/units/Nanomolar,1121998,,7,1,,,IC50,nM,,94420.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,94.42
active,7067406,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,N#Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1S(=O)(=O)Cc1ccccc1,,,CHEMBL1201862,,,,CHEMBL1555532,,CHEMBL1555532,,0,http://www.openphacts.org/units/Nanomolar,1267300,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
active,7067407,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(C(=O)c2coc3c2C(=O)C(=O)c2ccccc2-3)cc1,,,CHEMBL1201862,,,,CHEMBL1521297,,CHEMBL1521297,,0,http://www.openphacts.org/units/Nanomolar,991529,,7,1,,,IC50,nM,,55000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,55.0
active,7067408,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)/C=C(\C)Sc1cc(O)c2ccccc2c1O,,,CHEMBL1201862,,,,CHEMBL1964407,,CHEMBL1964407,,0,http://www.openphacts.org/units/Nanomolar,1146331,,7,1,,,IC50,nM,,5240.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,5.24
active,7067409,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Cc1n[nH]c(O)c1C(c1ccc(-c2cccc(Cl)c2)o1)c1c(C)n[nH]c1O,,,CHEMBL1201862,,,,CHEMBL1572216,,CHEMBL1572216,,0,http://www.openphacts.org/units/Nanomolar,1088017,,7,1,,,IC50,nM,,56510.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,56.51
active,7067410,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CCCn1nc([N+](=O)[O-])c(C(C#N)c2nc3ccccc3o2)c(Cl)c1=O,,,CHEMBL1201862,,,,CHEMBL1594182,,CHEMBL1594182,,0,http://www.openphacts.org/units/Nanomolar,1036893,,7,1,,,IC50,nM,,34750.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,34.75
active,7067411,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc(OCC(=O)O)c(Cl)c1,,,CHEMBL1201862,,,,CHEMBL1318778,,CHEMBL1318778,,0,http://www.openphacts.org/units/Nanomolar,1149956,,7,1,,,IC50,nM,,35880.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,35.88
active,7067412,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=S(=O)([O-])CCC[n+]1c(SCCCS(=O)(=O)O)sc2ccc(Cl)cc21,,,CHEMBL1201862,,,,CHEMBL1542987,,CHEMBL1542987,,0,http://www.openphacts.org/units/Nanomolar,1025469,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
active,7067413,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2,,,CHEMBL1201862,,,,CHEMBL551842,LOBARIC ACID,CHEMBL551842,,0,http://www.openphacts.org/units/Nanomolar,1126441,,7,1,,,IC50,nM,,32190.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,32.19
active,7067414,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C1NC(=S)N(c2ccccc2F)C(=O)/C1=C\c1cccs1,,,CHEMBL1201862,,,,CHEMBL1408705,,CHEMBL1408705,,0,http://www.openphacts.org/units/Nanomolar,1026861,,7,1,,,IC50,nM,,70330.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,70.33
active,7067415,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)CCC(=O)NCCc1c(/C=C2/C(=O)NC(=S)N(Cc3ccc(F)cc3)C2=O)[nH]c2ccccc12,,,CHEMBL1201862,,,,CHEMBL1581683,,CHEMBL1581683,,0,http://www.openphacts.org/units/Nanomolar,1149966,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
active,7067416,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Oc1ccc2ccccc2c1/C=N\C12CN3CCN(CN(C3)C1)C2,,,CHEMBL1201862,,,,CHEMBL3190629,,CHEMBL3190629,,0,http://www.openphacts.org/units/Nanomolar,1298423,,7,1,,,IC50,nM,,53910.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,53.91
active,7067417,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(CN1C(=O)/C(=C/c2ccco2)SC1=S)Nc1ccc(O)c(C(=O)O)c1,,,CHEMBL1201862,,,,CHEMBL1503852,,CHEMBL1503852,,0,http://www.openphacts.org/units/Nanomolar,1245375,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
active,7067418,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)c1[nH]c2ccccc2c1C(c1cc(Cl)cc([N+](=O)[O-])c1O)c1c(C(=O)O)[nH]c2ccccc12,,,CHEMBL1201862,,,,CHEMBL1497153,,CHEMBL1497153,,0,http://www.openphacts.org/units/Nanomolar,1199041,,7,1,,,IC50,nM,,9770.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,9.77
active,7067419,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(NS(=O)(=O)c2ccc3c(c2)[C@H]2C=CC[C@H]2[C@@H](c2ccc(C(=O)O)cc2)N3)cc1,,,CHEMBL1201862,,,,CHEMBL1374603,,CHEMBL1374603,,0,http://www.openphacts.org/units/Nanomolar,1226125,,7,1,,,IC50,nM,,44320.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,44.32
active,7067420,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(/C=C2\C(=O)NC(=O)N(c3ccc(C)c(C)c3)C2=O)cc1CN1C(=O)c2ccccc2C1=O,,,CHEMBL1201862,,,,CHEMBL1598944,,CHEMBL1598944,,0,http://www.openphacts.org/units/Nanomolar,1034404,,7,1,,,IC50,nM,,99510.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,99.51
active,7067421,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CCc1ccc(/C=C2\SC(=S)N(CCCC(=O)Nc3ccccc3C(=O)O)C2=O)cc1,,,CHEMBL1201862,,,,CHEMBL1503985,,CHEMBL1503985,,0,http://www.openphacts.org/units/Nanomolar,1241654,,7,1,,,IC50,nM,,30750.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,30.75
active,7067422,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,COc1cc(N=c2ssnc2Cl)c(OC)cc1Cl,,,CHEMBL1201862,,,,CHEMBL1318817,,CHEMBL1318817,,0,http://www.openphacts.org/units/Nanomolar,1293639,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
active,7067423,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,COc1cc(CNc2ccc(N3CCCC3)cc2)ccc1OCc1ccccc1F,,,CHEMBL1201862,,,,CHEMBL1318818,,CHEMBL1318818,,0,http://www.openphacts.org/units/Nanomolar,1024953,,7,1,,,IC50,nM,,54230.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,54.23
active,7067424,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CCOc1ccc2nc(N3CCCN(C(=O)Nc4ccccc4C)CC3)c(C#N)cc2c1,,,CHEMBL1201862,,,,CHEMBL1437954,,CHEMBL1437954,,0,http://www.openphacts.org/units/Nanomolar,1286912,,7,1,,,IC50,nM,,38740.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,38.74
active,7067425,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Nc1nc(O)cc(N=Nc2ccc(O)cc2)n1,,,CHEMBL1201862,,,,CHEMBL1886015,,CHEMBL1886015,,0,http://www.openphacts.org/units/Nanomolar,1536419,,7,1,,,IC50,nM,,26690.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,26.69
active,7067426,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC(=O)C(C(C2=C(O)CC(C)(C)CC2=O)c2ccc(Br)s2)C(=O)C1,,,CHEMBL1201862,,,,CHEMBL1599120,,CHEMBL1599120,,0,http://www.openphacts.org/units/Nanomolar,1022830,,7,1,,,IC50,nM,,21480.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,21.48
active,7067427,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)CC1SC(N/N=C/c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)=NC1=O,,,CHEMBL1201862,,,,CHEMBL3192031,,CHEMBL3192031,,0,http://www.openphacts.org/units/Nanomolar,1004156,,7,1,,,IC50,nM,,34830.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,34.83
active,7067428,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1ccc(Nc2ccc(C(=O)O)cc2[N+](=O)[O-])cc1,,,CHEMBL1201862,,,,CHEMBL1599047,,CHEMBL1599047,,0,http://www.openphacts.org/units/Nanomolar,1215454,,7,1,,,IC50,nM,,70710.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,70.71
active,7067429,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1ccccc1,,,CHEMBL1201862,,,,CHEMBL1497208,,CHEMBL1497208,,0,http://www.openphacts.org/units/Nanomolar,984775,,7,1,,,IC50,nM,,18660.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,18.66
active,7067430,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(C)c1-c1ccc(Cl)cc1,,,CHEMBL1201862,,,,CHEMBL1594191,,CHEMBL1594191,,0,http://www.openphacts.org/units/Nanomolar,1100564,,7,1,,,IC50,nM,,42980.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,42.98
active,7067431,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(S(=O)(=O)NN2C(=O)/C(=C/c3cccs3)SC2=S)cc1,,,CHEMBL1201862,,,,CHEMBL1565810,,CHEMBL1565810,,0,http://www.openphacts.org/units/Nanomolar,1151883,,7,1,,,IC50,nM,,35260.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,35.26
active,7067432,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1=CC(=O)c2ccccc2C1=O)c1ccccc1,,,CHEMBL1201862,,,,CHEMBL1717890,,CHEMBL1717890,,0,http://www.openphacts.org/units/Nanomolar,1387885,,7,1,,,IC50,nM,,18460.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,18.46
active,7067433,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(S(=O)(=O)Nc2nc(-c3ccc(F)cc3)cs2)cc1,,,CHEMBL1201862,,,,CHEMBL1477046,,CHEMBL1477046,,0,http://www.openphacts.org/units/Nanomolar,1150993,,7,1,,,IC50,nM,,70560.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,70.56
active,7067434,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccoc2CC3)cc1,,,CHEMBL1201862,,,,CHEMBL1533464,,CHEMBL1533464,,0,http://www.openphacts.org/units/Nanomolar,1194242,,7,1,,,IC50,nM,,89040.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,89.04
active,7067435,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Oc1ccc(/C=N/N=C(c2ccccc2)c2ccccc2)c(O)c1O,,,CHEMBL1201862,,,,CHEMBL1966224,,CHEMBL1966224,,0,http://www.openphacts.org/units/Nanomolar,1043811,,7,1,,,IC50,nM,,23370.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,23.37
active,7067436,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,COc1cc(/C=C2/C(=N)N3C(c4ccccc4)=CSC3=NC2=O)ccc1OCC(=O)O,,,CHEMBL1201862,,,,CHEMBL1494242,,CHEMBL1494242,,0,http://www.openphacts.org/units/Nanomolar,1152051,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
active,7067437,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,,,CHEMBL1201862,,,,CHEMBL187266,TANSHINONE IIA,CHEMBL187266,,0,http://www.openphacts.org/units/Nanomolar,1126447,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
active,7067438,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)c1ccc(COc2ccccc2C=C2C(=O)c3ccccc3C2=O)cc1,,,CHEMBL1201862,,,,CHEMBL1526763,,CHEMBL1526763,,0,http://www.openphacts.org/units/Nanomolar,1028116,,7,1,,,IC50,nM,,6330.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,6.33
active,7067439,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,CHEMBL1201862,,,,CHEMBL1376342,,CHEMBL1376342,,0,http://www.openphacts.org/units/Nanomolar,986879,,7,1,,,IC50,nM,,60290.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,60.29
